"","polymer_number","polymer_name","area","elongation","length","width","volume","weight","FTIR_analysed_filter","shape","sampletype","location","sieve","sample_volume"
"3983",1,"polyethylene",1089,2.50366903018804,68.9148024737792,27.5255241978223,19137.2872177471,1.81804228568597e-08,"BS100I","particle","sample","BS",100,1870
"3984",1,"polyethylene",1058.75,2.55380260712952,57.421685799008,22.4847784392977,10640.2008432303,1.01081908010687e-08,"BS100I","particle","sample","BS",100,1870
"3985",1,"polyethylene",1058.75,2.77379779446309,67.1360558865354,24.2036589763496,14414.9963389918,1.36942465220422e-08,"BS100I","particle","sample","BS",100,1870
"3986",1,"polyethylene",1028.5,1.31529882227434,62.7096483804526,47.6771113289818,52245.7414369308,4.96334543650843e-08,"BS100I","particle","sample","BS",100,1870
"3987",1,"polyethylene",1028.5,2.21150768112391,49.1934955049954,22.2443249575307,8921.60121827731,8.47552115736344e-09,"BS100I","particle","sample","BS",100,1870
"3988",1,"polyethylene",998.25,1.86605307942427,56.0892146495206,30.057673743571,18573.2007891722,1.76445407497136e-08,"BS100I","particle","sample","BS",100,1870
"3989",1,"polyethylene",968,2.49524377328656,55,22.041934575217,9793.9700089399,9.3042715084929e-09,"BS100I","particle","sample","BS",100,1870
"3990",1,"polyethylene",937.75,1.30412446312623,38.8908729652601,29.8214427110978,12676.5669399909,1.20427385929913e-08,"BS100I","particle","sample","BS",100,1870
"3991",1,"polyethylene",877.25,2.76132595608426,59.4915960451558,21.5445756825894,10121.1106528267,9.61505512018539e-09,"BS100I","particle","sample","BS",100,1870
"3992",1,"polyethylene",847,1.16322516454287,34.7850542618522,29.9039732995479,11401.1101093989,1.08310546039289e-08,"BS100I","particle","sample","BS",100,1870
"3993",1,"polyethylene",847,1.45096475608215,52.1775813927783,35.9606125331856,24730.6065344676,2.34940762077442e-08,"BS100I","particle","sample","BS",100,1870
"3994",1,"polyethylene",816.75,2.17091930607742,49.1934955049954,22.6602137478255,9258.3234563632,8.79540728354504e-09,"BS100I","particle","sample","BS",100,1870
"3995",1,"polyethylene",786.5,1.91369199420426,42.9563732174866,22.4468584012384,7932.96253514573,7.53631440838844e-09,"BS100I","particle","sample","BS",100,1870
"3996",1,"polyethylene",786.5,1.97915851933969,40.0406043910428,20.2311255009537,6006.71981960575,5.70638382862546e-09,"BS100I","particle","sample","BS",100,1870
"3997",1,"polyethylene",695.75,2.38141954481612,44.342417615642,18.620161958512,5634.8575107137,5.35311463517801e-09,"BS100I","particle","sample","BS",100,1870
"3998",1,"polyethylene",635.25,1.78511178071331,39.6610640301039,22.2176921684175,7175.61144800851,6.81683087560809e-09,"BS100I","particle","sample","BS",100,1870
"3999",1,"polyethylene",605,2.05629411222004,44.342417615642,21.5642389637387,7557.60695058254,7.17972660305341e-09,"BS100I","particle","sample","BS",100,1870
"4000",1,"polyethylene",574.75,1.17982543310209,29.6184064392398,25.1040582854403,6841.4194800455,6.49934850604323e-09,"BS100I","particle","sample","BS",100,1870
"4001",1,"polyethylene",544.5,1.79345586340452,38.8908729652601,21.684878763302,6702.83225417576,6.36769064146697e-09,"BS100I","particle","sample","BS",100,1870
"4002",1,"polyethylene",484,2.61711193869018,36.8951216287465,14.0976475187423,2687.56455187586,2.55318632428207e-09,"BS100I","particle","sample","BS",100,1870
"4003",1,"polyethylene",423.5,2.21520009611366,31.1126983722081,14.0450961639051,2249.48848886672,2.13701406442338e-09,"BS100I","particle","sample","BS",100,1870
"4004",1,"polyethylene",423.5,1.87892088671213,29.6184064392398,15.7635197142697,2697.52040941362,2.56264438894294e-09,"BS100I","particle","sample","BS",100,1870
"4005",1,"polyethylene",393.25,1.61125846638552,22.6770809408971,14.0741423018045,1646.37092614598,1.56405237983868e-09,"BS100I","particle","sample","BS",100,1870
"4006",1,"polyethylene",363,2.11660104850107,24.5967477524977,11.620871004442,1217.45161590009,1.15657903510509e-09,"BS100I","particle","sample","BS",100,1870
"4007",1,"polyethylene",302.5,2.17558487043981,28.0446073247603,12.8906059725866,1708.0189817911,1.62261803270155e-09,"BS100I","particle","sample","BS",100,1870
"4008",1,"polyethylene",272.25,2.28287556302153,22.6770809408971,9.93355980861375,820.150651861292,7.79143119268227e-10,"BS100I","particle","sample","BS",100,1870
"4009",1,"polyethylene",272.25,2.2013981554584,22.6770809408971,10.3012173807219,881.984425826844,8.37885204535502e-10,"BS100I","particle","sample","BS",100,1870
"4010",1,"polyethylene",242,1.36256233171394,19.8305320150519,14.5538530997752,1539.52590863912,1.46254961320717e-09,"BS100I","particle","sample","BS",100,1870
"4011",1,"polyethylene",242,1.64169607350258,19.8305320150519,12.0792955134157,1060.50871141497,1.00748327584422e-09,"BS100I","particle","sample","BS",100,1870
"4012",1,"polyethylene",211.75,2.5011459362745,27.5,10.9949601905124,1218.47515614714,1.15755139833978e-09,"BS100I","particle","sample","BS",100,1870
"4013",1,"polyethylene",211.75,2.50114593629049,27.5,10.9949601904421,1218.47515613156,1.15755139832498e-09,"BS100I","particle","sample","BS",100,1870
"4014",1,"polyethylene",211.75,2.18075972647922,17.3925271309261,7.97544402519109,405.479679438079,3.85205695466175e-10,"BS100I","particle","sample","BS",100,1870
"4015",1,"polyethylene",211.75,2.95087606082732,22.6770809408971,7.68486390937722,490.858340235669,4.66315423223886e-10,"BS100I","particle","sample","BS",100,1870
"4016",1,"polyethylene",211.75,2.53770714947006,19.8305320150519,7.81435005973526,443.830100646936,4.21638595614589e-10,"BS100I","particle","sample","BS",100,1870
"4017",1,"polyethylene",211.75,1.87082869322499,17.3925271309261,9.29669680281863,550.95570766935,5.23407922285882e-10,"BS100I","particle","sample","BS",100,1870
"4018",1,"polyethylene",211.75,1.08012344944124,12.2983738762488,11.3860817322417,584.376775755926,5.55157936968129e-10,"BS100I","particle","sample","BS",100,1870
"4019",1,"polyethylene",211.75,2.95087606095398,22.6770809408971,7.68486390904738,490.858340193533,4.66315423183856e-10,"BS100I","particle","sample","BS",100,1870
"4020",1,"polyethylene",181.5,2.03100960120187,15.556349186104,7.65941686188899,334.49971986322,3.17774733870059e-10,"BS100I","particle","sample","BS",100,1870
"4021",1,"polyethylene",181.5,2.66926956358434,17.3925271309261,6.51583765394272,270.644908866783,2.57112663423443e-10,"BS100I","particle","sample","BS",100,1870
"4022",1,"polyethylene",181.5,2.03100960406076,16.5,8.12403839302887,399.139345498056,3.79182378223153e-10,"BS100I","particle","sample","BS",100,1870
"4023",1,"polyethylene",181.5,1.87867287311651,22,11.7103942441584,1105.76381974008,1.05047562875308e-09,"BS100I","particle","sample","BS",100,1870
"4024",1,"polyethylene",151.25,1.73205080783773,12.2983738762488,7.10046946694479,227.257634822181,2.15894753081072e-10,"BS100I","particle","sample","BS",100,1870
"4025",1,"polyethylene",151.25,5,27.5,5.5,304.898112015584,2.89653206414805e-10,"BS100I","particle","sample","BS",100,1870
"4026",1,"polyethylene",151.25,1.62117497743985,12.2983738762488,7.58608666392717,259.405962129635,2.46435664023153e-10,"BS100I","particle","sample","BS",100,1870
"4027",1,"polyethylene",151.25,2.88675134706833,15.556349186104,5.38887743203184,165.577361210781,1.57298493150242e-10,"BS100I","particle","sample","BS",100,1870
"4028",1,"polyethylene",151.25,2.88675134337165,15.556349186104,5.38887743893266,165.577361634847,1.57298493553105e-10,"BS100I","particle","sample","BS",100,1870
"4029",1,"polyethylene",151.25,1.73205080689675,12.2983738762488,7.10046947080228,227.257635069106,2.15894753315651e-10,"BS100I","particle","sample","BS",100,1870
"4030",1,"polyethylene",151.25,2.43544778383532,17.3925271309261,7.14140834649163,325.107572553202,3.08852193925542e-10,"BS100I","particle","sample","BS",100,1870
"4031",1,"polyethylene",121,2.44948974278318,12.2983738762488,5.02079011046402,113.628817446365,1.07947376574047e-10,"BS100I","particle","sample","BS",100,1870
"4032",1,"polyethylene",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,9.449585994395e-11,"BS100I","particle","sample","BS",100,1870
"4033",1,"polyethylene",121,4,22,5.5,243.918489612467,2.31722565131844e-10,"BS100I","particle","sample","BS",100,1870
"4034",1,"polyethylene",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,9.449585994395e-11,"BS100I","particle","sample","BS",100,1870
"4035",1,"polyethylene",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,9.449585994395e-11,"BS100I","particle","sample","BS",100,1870
"4036",1,"polyethylene",121,1,7.77817459305202,7.77817459305202,172.476418061756,1.63852597158668e-10,"BS100I","particle","sample","BS",100,1870
"4037",1,"polyethylene",121,2.44948974278318,12.2983738762488,5.02079011046402,113.628817446365,1.07947376574047e-10,"BS100I","particle","sample","BS",100,1870
"4038",1,"polyethylene",121,4,22,5.5,243.918489612467,2.31722565131844e-10,"BS100I","particle","sample","BS",100,1870
"4039",1,"polyethylene",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,9.449585994395e-11,"BS100I","particle","sample","BS",100,1870
"4040",1,"polyethylene",121,4,22,5.5,243.918489612467,2.31722565131844e-10,"BS100I","particle","sample","BS",100,1870
"4041",1,"polyethylene",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,9.449585994395e-11,"BS100I","particle","sample","BS",100,1870
"4042",1,"polyethylene",90.75,3,16.5,5.5,182.938867209351,1.73791923848883e-10,"BS100I","particle","sample","BS",100,1870
"4043",1,"polyethylene",90.75,3,16.5,5.5,182.938867209351,1.73791923848883e-10,"BS100I","particle","sample","BS",100,1870
"4044",1,"polyethylene",90.75,3,16.5,5.5,182.938867209351,1.73791923848883e-10,"BS100I","particle","sample","BS",100,1870
"4045",1,"polyethylene",90.75,3,16.5,5.5,182.938867209351,1.73791923848883e-10,"BS100I","particle","sample","BS",100,1870
"4046",1,"polyethylene",90.75,1.73205080817379,7.77817459305202,4.49073119353412,57.492139313761,5.46175323480729e-11,"BS100I","particle","sample","BS",100,1870
"4047",1,"polyethylene",90.75,1.73205080938361,7.77817459305202,4.49073119039738,57.4921392334454,5.46175322717731e-11,"BS100I","particle","sample","BS",100,1870
"4048",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4049",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4050",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4051",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4052",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4053",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4054",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4055",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4056",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4057",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4058",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4059",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4060",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4061",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4062",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4063",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4064",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4065",1,"polyethylene",60.5,2,11,5.5,121.959244806234,1.15861282565922e-10,"BS100I","particle","sample","BS",100,1870
"4066",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4067",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4068",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4069",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4070",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4071",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4072",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4073",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4074",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4075",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4076",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4077",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4078",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4079",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4080",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4081",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4082",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4083",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4084",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4085",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4086",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4087",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4088",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4089",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4090",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4091",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4092",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4093",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4094",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4095",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4096",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4097",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4098",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4099",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4100",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4101",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4102",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4103",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4104",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4105",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4106",1,"polyethylene",30.25,1,5.5,5.5,60.9796224031169,5.7930641282961e-11,"BS100I","particle","sample","BS",100,1870
"4107",12,"acrylates,polyurethanes,varnish",7018,1.50829877317631,123.597127798343,81.9447247431365,304191.47755594,3.77197432169365e-07,"BS100III","particle","sample","BS",100,1870
"4108",12,"acrylates,polyurethanes,varnish",6201.25,1.62068862979439,127.571548552175,78.7144095459963,289706.989906962,3.59236667484633e-07,"BS100III","particle","sample","BS",100,1870
"4109",12,"acrylates,polyurethanes,varnish",5505.5,1.76070609545968,112.178429299041,63.7121831907751,166897.94576512,2.06953452748748e-07,"BS100III","particle","sample","BS",100,1870
"4110",12,"acrylates,polyurethanes,varnish",4961,1.32868669563808,93.6616250125952,70.491881434559,170583.316960226,2.1152331303068e-07,"BS100III","particle","sample","BS",100,1870
"4111",12,"acrylates,polyurethanes,varnish",4719,1.49848173141455,108.476956078238,72.3912436195249,208356.103717416,2.58361568609596e-07,"BS100III","particle","sample","BS",100,1870
"4112",12,"acrylates,polyurethanes,varnish",3932.5,2.04712446167468,106.790683114212,52.1661897522588,106514.384094015,1.32077836276578e-07,"BS100III","particle","sample","BS",100,1870
"4113",12,"acrylates,polyurethanes,varnish",3630,1.6226980639626,109.586723648442,67.5336503334657,183187.170637009,2.27152091589891e-07,"BS100III","particle","sample","BS",100,1870
"4114",12,"acrylates,polyurethanes,varnish",3236.75,1.93545728327139,97.4602483066814,50.3551533526745,90575.7672789916,1.1231395142595e-07,"BS100III","particle","sample","BS",100,1870
